main_id,facility_group_id,substance_name,unit,value,site_id,activity_name,metal,mass_t,allocation_factor,value_normalized,functional_unit,normalization_key
BC-MAIN-599152a0,,Copper (and its compounds),tonnes,3.5793,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,1.233733022510229,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Copper (and its compounds),tonnes,3.5793,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,0.016010403240116673,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Copper (and its compounds),tonnes,3.5793,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,0.00016436073729309068,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,Lead (and its compounds),kg,18.4635,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,6.364101824691312,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Lead (and its compounds),kg,18.4635,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,0.08258823798616886,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Lead (and its compounds),kg,18.4635,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,0.0008478402126144721,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,Manganese (and its compounds),tonnes,2.0803,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,0.7170493690744082,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Manganese (and its compounds),tonnes,2.0803,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,0.009305294851064374,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Manganese (and its compounds),tonnes,2.0803,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,9.552695828536768e-05,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,Mercury (and its compounds),tonnes,0.0001652,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,5.6942054401332626e-05,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Mercury (and its compounds),tonnes,0.0001652,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,7.389485696273782e-07,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Mercury (and its compounds),tonnes,0.0001652,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,7.585950828602963e-09,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,47.6999,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,16.441466711489866,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,47.6999,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,0.21336424259303252,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,47.6999,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,0.002190369830080378,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,Phosphorus (total),tonnes,5.2515,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,1.8101162148220233,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Phosphorus (total),tonnes,5.2515,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,0.023490244633160875,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Phosphorus (total),tonnes,5.2515,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,0.0002411478255230536,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,1118.9568,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,385.6882504742195,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,1118.9568,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,5.005154520791938,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,1118.9568,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,0.05138227157464236,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,390.4457,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,134.58099449253265,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,390.4457,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,1.746484815569978,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,390.4457,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,0.01792918814430668,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,Selenium (and its compounds),kg,4.1532,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,1.4315480650097738,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Selenium (and its compounds),kg,4.1532,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,0.018577489100341564,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Selenium (and its compounds),kg,4.1532,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,0.0001907141100566212,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,Thallium (and its compounds),kg,0.217,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,0.07479676637463183,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Thallium (and its compounds),kg,0.217,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,0.0009706527821376577,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Thallium (and its compounds),kg,0.217,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,9.964596427402195e-06,"Cu, usable ore",metal_economic
BC-MAIN-599152a0,,Total particulate matter,tonnes,3955.7019,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Au,0.275203767999999,0.0948587647028309,1363.4733219446416,"Au, usable ore",metal_economic
BC-MAIN-599152a0,,Total particulate matter,tonnes,3955.7019,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Ag,6.789334187,0.030369060449188304,17.694069375770592,"Ag, usable ore",metal_economic
BC-MAIN-599152a0,,Total particulate matter,tonnes,3955.7019,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",Cu,19050.0,0.8747721748479808,0.18164503696132756,"Cu, usable ore",metal_economic
ON-MAIN-7f050560,,Arsenic (and its compounds),kg,3.4905,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,0.9957595136790983,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Cadmium (and its compounds),kg,0.0008,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,0.00022822163327410936,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Carbon monoxide,tonnes,909.1068,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,259.34729839574885,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Cobalt (and its compounds),kg,0.2693,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,0.07682510730089705,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Lead (and its compounds),kg,20.4196,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,5.825243078505004,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Mercury (and its compounds),tonnes,1.4e-06,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,3.9938785822969134e-07,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,97.1451,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,27.71326673322085,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,94.9892,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,27.098237959251282,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Selenium (and its compounds),kg,0.0016,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,0.0004564432665482187,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Thallium (and its compounds),kg,0.0018,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,0.000513498674866746,"Au, usable ore",metal_economic
ON-MAIN-7f050560,,Total particulate matter,tonnes,150.6113,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",Au,3.50536445,1.0,42.96594609442108,"Au, usable ore",metal_economic
BC-MAIN-6b4800fe,,Arsenic (and its compounds),kg,0.012317,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,2.1265231193365348e-07,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Arsenic (and its compounds),kg,0.012317,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,9.011526957884098e-07,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Cadmium (and its compounds),kg,0.003332,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,5.752679251140159e-08,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Cadmium (and its compounds),kg,0.003332,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,2.437802047874467e-07,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Chromium (and its compounds),tonnes,6.2e-05,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,1.0704265113165962e-09,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Chromium (and its compounds),tonnes,6.2e-05,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,4.536126259550329e-09,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Cobalt (and its compounds),kg,0.048699,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,8.407854947517245e-07,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Cobalt (and its compounds),kg,0.048699,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,3.5629808502232493e-06,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Copper (and its compounds),tonnes,0.002529,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,4.3663042695478575e-08,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Copper (and its compounds),tonnes,0.002529,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,1.8503005339359328e-07,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Lead (and its compounds),kg,0.008769,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,1.5139629157637475e-07,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Lead (and its compounds),kg,0.008769,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,6.415692124193038e-07,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Manganese (and its compounds),tonnes,0.00488,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,8.425292540685466e-08,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Manganese (and its compounds),tonnes,0.00488,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,3.5703703462267103e-07,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Nickel (and its compounds),tonnes,4.2e-05,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,7.251276366983394e-10,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Nickel (and its compounds),tonnes,4.2e-05,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,3.0728597242115132e-09,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,218.777483,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,0.0037771809335857406,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,218.777483,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,0.016006488477977834,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,78.879409,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,0.00136184855791266,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,78.879409,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,0.00577107997585017,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Selenium (and its compounds),kg,0.055155,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,9.522479714784978e-07,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Selenium (and its compounds),kg,0.055155,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,4.03532328783062e-06,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Total particulate matter,tonnes,457.620478,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,0.007900791802783438,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Total particulate matter,tonnes,457.620478,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,0.03348103656715764,"Mo, usable ore",metal_economic
BC-MAIN-6b4800fe,,Zinc (and its compounds),tonnes,0.000774,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Cu,55610.3792,0.960110067742726,1.336306644772654e-08,"Cu, usable ore",metal_economic
BC-MAIN-6b4800fe,,Zinc (and its compounds),tonnes,0.000774,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",Mo,545.217584,0.03988993225727399,5.662841491761217e-08,"Mo, usable ore",metal_economic
ON-MAIN-fefeaee4,,Arsenic (and its compounds),kg,3.918,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,0.699814061654369,"Au, usable ore",metal_economic
ON-MAIN-fefeaee4,,Carbon monoxide,tonnes,33.53805,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,5.9904030093076335,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Carbon monoxide,tonnes,159.04,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,22.02529379892936,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Carbon monoxide,tonnes,159.04,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,0.2858266973233883,"Ag, usable ore",metal_economic
QC-MAIN-6dc537e6,,Chromium (and its compounds),tonnes,3e-05,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,4.154670610965046e-06,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Chromium (and its compounds),tonnes,3e-05,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,5.391600175868743e-08,"Ag, usable ore",metal_economic
ON-MAIN-fefeaee4,,Cobalt (and its compounds),kg,0.000979,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,0.00017486420785084924,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Cobalt (and its compounds),kg,0.00022,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,3.0467584480410334e-05,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Cobalt (and its compounds),kg,0.00022,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,3.9538401289704117e-07,"Ag, usable ore",metal_economic
ON-MAIN-fefeaee4,,Lead (and its compounds),kg,13.055331,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,2.3318795848270026,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Lead (and its compounds),kg,0.381,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,0.05276431675925608,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Lead (and its compounds),kg,0.381,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,0.0006847332223353304,"Ag, usable ore",metal_economic
QC-MAIN-6dc537e6,,Manganese (and its compounds),tonnes,0.00027,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,3.739203549868541e-05,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Manganese (and its compounds),tonnes,0.00027,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,4.852440158281869e-07,"Ag, usable ore",metal_economic
ON-MAIN-fefeaee4,,Mercury (and its compounds),tonnes,7.12e-07,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,1.2717396934607216e-07,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Mercury (and its compounds),tonnes,2e-06,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,2.76978040731003e-07,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Mercury (and its compounds),tonnes,2e-06,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,3.5944001172458286e-09,"Ag, usable ore",metal_economic
QC-MAIN-6dc537e6,,Nickel (and its compounds),tonnes,3e-05,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,4.154670610965046e-06,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Nickel (and its compounds),tonnes,3e-05,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,5.391600175868743e-08,"Ag, usable ore",metal_economic
QC-MAIN-6dc537e6,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,110.9,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,15.358432358534118,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Nitrogen oxides (expressed as nitrogen dioxide),tonnes,110.9,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,0.19930948650128122,"Ag, usable ore",metal_economic
ON-MAIN-fefeaee4,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,39.579759,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,7.069543620492871,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,765.0,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,105.94410057960866,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,765.0,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,1.3748580448465295,"Ag, usable ore",metal_economic
ON-MAIN-fefeaee4,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,8.878198,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,1.585780449860055,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,308.16,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,42.67677651583295,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,308.16,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,0.5538251700652373,"Ag, usable ore",metal_economic
ON-MAIN-fefeaee4,,Selenium (and its compounds),kg,0.28135,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,0.05025336555550197,"Au, usable ore",metal_economic
ON-MAIN-fefeaee4,,Thallium (and its compounds),kg,0.0099,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,0.0017682897423119586,"Au, usable ore",metal_economic
ON-MAIN-fefeaee4,,Total particulate matter,tonnes,77.562468,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",Au,5.59863,1.0,13.853829954828234,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Total particulate matter,tonnes,1528.15,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,211.63199647154116,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Total particulate matter,tonnes,1528.15,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,2.7463912695846067,"Ag, usable ore",metal_economic
QC-MAIN-6dc537e6,,Zinc (and its compounds),tonnes,0.00038,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Au,7.216012,0.9993384328257033,5.262582773889058e-05,"Au, usable ore",metal_economic
QC-MAIN-6dc537e6,,Zinc (and its compounds),tonnes,0.00038,QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore",Ag,0.368109922499999,0.0006615671742966747,6.829360222767074e-07,"Ag, usable ore",metal_economic
QC-MAIN-b86f7d07,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,3.332,QC-MAIN-b86f7d07,"Au and Ag, Open-pit and underground mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.9963866796430149,1.2325534221086327,"Au, usable ore",metal_economic
QC-MAIN-b86f7d07,,PM10 - Particulate Matter <= 10 Micrometers,tonnes,3.332,QC-MAIN-b86f7d07,"Au and Ag, Open-pit and underground mining and beneficiation at Casa Berardi",Ag,0.7527047,0.0036133203569852276,0.015995095326858964,"Ag, usable ore",metal_economic
QC-MAIN-b86f7d07,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,0.541,QC-MAIN-b86f7d07,"Au and Ag, Open-pit and underground mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.9963866796430149,0.2001234697961496,"Au, usable ore",metal_economic
QC-MAIN-b86f7d07,,PM2.5 - Particulate Matter <= 2.5 Micrometers,tonnes,0.541,QC-MAIN-b86f7d07,"Au and Ag, Open-pit and underground mining and beneficiation at Casa Berardi",Ag,0.7527047,0.0036133203569852276,0.0025970427886646756,"Ag, usable ore",metal_economic
QC-MAIN-b86f7d07,,Total particulate matter,tonnes,6.996,QC-MAIN-b86f7d07,"Au and Ag, Open-pit and underground mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.9963866796430149,2.5879182896374537,"Au, usable ore",metal_economic
QC-MAIN-b86f7d07,,Total particulate matter,tonnes,6.996,QC-MAIN-b86f7d07,"Au and Ag, Open-pit and underground mining and beneficiation at Casa Berardi",Ag,0.7527047,0.0036133203569852276,0.03358393964787074,"Ag, usable ore",metal_economic
NL-MAIN-dd723db4,,Carbon monoxide,tonnes,1310.854,NL-MAIN-dd723db4,"Fe, Open-pit mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,0.00029143735928966564,"Fe, usable ore",metal_economic
